Price,sqft,bedrooms,bathrooms,lot_size,area,area_n
417497,2893,3,3,18068,Downtown,2
343706,2969,6,2,15153,Uptown,1
397140,3063,4,2,11861,Downtown,2
385838,3088,7,2.5,19675,Uptown,1
418419,2879,5,2.5,15917,Downtown,2
423942,3053,4,2.5,9377,Downtown,2
438056,3017,2,3.5,20176,Downtown,2
412663,2965,4,3,17529,Suburbs,3
407429,3080,5,1.5,9379,Downtown,2
342584,2935,3,3.5,17564,Uptown,1
297646,3079,2,1,11676,Uptown,1
390067,3070,2,1.5,19013,Downtown,2
317099,3061,2,1,11417,Uptown,1
426410,2942,5,2.5,20166,Downtown,2
431459,2851,6,2,17319,Downtown,2
390741,2799,1,3.5,17280,Downtown,2
400877,3008,4,2,6293,Downtown,2
348695,3128,4,2,19758,Uptown,1
461965,3159,6,2.5,11815,Downtown,2
395304,3003,4,3,14395,Suburbs,3
454558,3088,7,3,15038,Suburbs,3
414429,3008,2,2,26656,Downtown,2
410255,3098,3,1.5,15357,Downtown,2
423297,3124,4,4,14208,Suburbs,3
456222,3127,6,3.5,13829,Downtown,2
412699,2892,3,3.5,17798,Suburbs,3
395377,3030,3,1.5,17932,Downtown,2
465451,3101,6,3.5,14208,Downtown,2
370616,2934,1,4,7871,Suburbs,3
421225,3073,3,3.5,10218,Downtown,2
441107,2938,5,2.5,15343,Downtown,2
364423,3162,4,1.5,6340,Suburbs,3
374001,2995,1,2.5,11007,Downtown,2
444505,2930,4,4,18264,Downtown,2
445555,3174,3,2.5,23578,Downtown,2
412302,3030,2,4,19943,Suburbs,3
433786,2920,5,3.5,15538,Downtown,2
353022,3000,7,1,13879,Uptown,1
351223,3040,5,3,7688,Uptown,1
442473,3032,7,1.5,14886,Downtown,2
402384,3050,4,2.5,10274,Downtown,2
425787,3021,2,3.5,9932,Downtown,2
440001,3070,6,3,13409,Downtown,2
436501,2972,7,2.5,17780,Suburbs,3
412243,2972,6,1,25452,Downtown,2
305188,2922,3,1.5,11206,Uptown,1
414580,3037,6,2.5,13265,Suburbs,3
423997,3151,6,1.5,22582,Suburbs,3
392202,2917,3,2.5,24870,Suburbs,3
403489,3077,7,3.5,15505,Uptown,1
363409,3053,3,3,16654,Uptown,1
408387,3093,4,3,14887,Suburbs,3
322047,3102,3,2,7532,Uptown,1
357784,2940,4,3.5,11160,Uptown,1
386229,2978,3,3.5,9487,Suburbs,3
330956,2856,4,2,14776,Uptown,1
413491,3066,4,1.5,14444,Downtown,2
369362,2957,1,2,9429,Downtown,2
352116,2972,6,3.5,8963,Uptown,1
411677,3091,7,1.5,12967,Suburbs,3
465510,3021,3,4,20458,Downtown,2
448877,2964,7,4,15864,Suburbs,3
351286,3113,3,2.5,12527,Uptown,1
342144,2906,4,3,15157,Uptown,1
424075,3017,3,3,21865,Downtown,2
374825,2966,1,3.5,12374,Suburbs,3
418535,3072,4,2,14028,Downtown,2
322441,3002,2,2.5,8323,Uptown,1
435292,2985,3,4,14267,Downtown,2
376234,2908,3,4,17819,Uptown,1
405082,3188,4,2.5,14478,Suburbs,3
409927,2936,6,1.5,9996,Downtown,2
326135,2798,2,2.5,22021,Uptown,1
371592,3036,3,1.5,7906,Downtown,2
400529,3036,4,3,15301,Suburbs,3
366090,2961,4,1.5,7733,Downtown,2
365664,2953,2,2,22266,Suburbs,3
409951,3028,3,2.5,15776,Downtown,2
391793,3099,2,1,19159,Downtown,2
386263,3042,5,3,19988,Uptown,1
410506,2855,2,4,14806,Downtown,2
417175,2910,4,3.5,8384,Downtown,2
447255,3099,5,4,18706,Suburbs,3
441507,3047,5,3.5,14954,Suburbs,3
408802,2908,4,3,20094,Suburbs,3
409065,2960,7,4,15998,Uptown,1
381777,2880,5,2.5,13628,Suburbs,3
345529,2926,6,1,11755,Uptown,1
395735,3027,7,3.5,16971,Uptown,1
392912,3007,4,2,16740,Suburbs,3
360965,2989,3,2,13459,Suburbs,3
320540,2878,4,2,14807,Uptown,1
345967,3102,4,1,21254,Uptown,1
398685,2889,2,2,17693,Downtown,2
400961,3022,4,2,17049,Suburbs,3
324286,3090,4,1,15335,Uptown,1
406880,2918,6,3,14650,Suburbs,3
365023,2731,6,3,19767,Uptown,1
313613,2945,5,2,4849,Uptown,1
399838,2972,5,1.5,10613,Downtown,2
412386,2861,5,3,19174,Downtown,2
343675,3092,1,1,17237,Suburbs,3
423012,3086,3,2.5,15871,Downtown,2
435777,2986,4,3.5,17660,Downtown,2
430525,3120,3,2,21368,Downtown,2
342995,2927,2,2,9134,Suburbs,3
394824,3036,6,3.5,13528,Uptown,1
401412,2886,5,2,9181,Downtown,2
377034,3072,4,3.5,17153,Uptown,1
422677,3075,5,2.5,12964,Downtown,2
354012,3073,4,2,15091,Uptown,1
366634,2953,6,3,12072,Uptown,1
365281,3148,6,2,17973,Uptown,1
470682,3277,6,2.5,17111,Downtown,2
333471,2832,4,3,11379,Uptown,1
442175,3123,5,2.5,9798,Downtown,2
423426,2924,5,3.5,14043,Suburbs,3
329503,2898,3,3.5,14481,Uptown,1
389740,2784,1,3.5,18573,Suburbs,3
369673,3014,4,3.5,17171,Uptown,1
407721,3132,5,1,16586,Downtown,2
455792,2941,6,4,14833,Suburbs,3
317933,3080,3,1.5,13703,Uptown,1
477207,2906,7,4,11766,Downtown,2
470364,3055,7,3.5,16556,Downtown,2
394465,2931,2,2,11349,Downtown,2
356838,3188,4,3,10639,Uptown,1
378123,2993,2,3.5,16259,Suburbs,3
436443,2903,5,2.5,19693,Downtown,2
406507,2949,4,1.5,12871,Downtown,2
379825,2939,1,3.5,9963,Suburbs,3
431164,2821,2,3.5,22621,Downtown,2
397375,3060,6,3,13228,Uptown,1
337273,3037,3,3,15514,Uptown,1
385333,2949,1,3.5,11782,Downtown,2
375977,2897,4,1.5,19907,Suburbs,3
425865,3091,6,1.5,14929,Downtown,2
432293,2968,4,3.5,10888,Downtown,2
418981,3065,5,2,14681,Downtown,2
405666,3011,4,1.5,10917,Downtown,2
400485,2966,6,1.5,14049,Suburbs,3
458917,3018,7,3,19871,Downtown,2
398445,3036,4,2.5,11801,Downtown,2
367140,2944,3,1.5,16193,Downtown,2
457604,2996,7,2.5,16236,Downtown,2
439893,3303,1,3.5,14746,Downtown,2
352097,2893,6,2.5,14473,Uptown,1
341835,2900,6,2,10955,Uptown,1
435780,2959,4,3.5,6971,Downtown,2
301493,2838,3,2.5,9103,Uptown,1
298224,2972,1,1.5,17129,Uptown,1
426983,3095,2,3,16343,Downtown,2
422183,2981,5,3,16909,Downtown,2
422629,2929,4,3,18200,Downtown,2
325151,2961,2,2.5,16144,Uptown,1
440155,3080,6,2.5,13135,Downtown,2
446749,2965,6,4,17035,Suburbs,3
318775,2835,5,2,9547,Uptown,1
345240,2910,6,2,17021,Uptown,1
394527,2904,4,2,10550,Downtown,2
443810,2821,6,2.5,17553,Downtown,2
371035,2995,3,3.5,24731,Uptown,1
372844,2912,4,1.5,18809,Suburbs,3
422789,2906,5,2.5,13827,Downtown,2
404888,2816,2,3,14579,Downtown,2
383120,3033,1,1.5,21582,Downtown,2
381662,2910,3,1.5,11235,Downtown,2
473307,2989,4,4,15701,Downtown,2
401920,3064,6,1.5,16030,Suburbs,3
400297,3117,3,2.5,5029,Downtown,2
430191,3210,5,2,20796,Downtown,2
478622,2989,7,4,12553,Downtown,2
438036,2856,4,3.5,16194,Downtown,2
436321,3033,4,3,17273,Downtown,2
420411,3059,6,2.5,15038,Suburbs,3
414100,3048,4,2.5,23031,Suburbs,3
416643,2965,4,1.5,25087,Downtown,2
362073,3032,5,1,9813,Suburbs,3
455540,3057,6,3.5,7163,Downtown,2
452696,3135,6,2,19464,Downtown,2
395465,3178,5,2,14575,Suburbs,3
323313,3026,2,3.5,8232,Uptown,1
404583,3164,3,2,12125,Downtown,2
451688,3013,2,4,19032,Downtown,2
402121,3046,4,2.5,14790,Suburbs,3
388958,2864,2,2.5,9878,Downtown,2
367116,3130,4,3.5,13706,Uptown,1
442451,2994,5,4,17829,Suburbs,3
408044,2958,5,1,23702,Downtown,2
355771,3002,3,3.5,15515,Uptown,1
407514,2860,7,1.5,11724,Downtown,2
399178,3092,4,2.5,16335,Suburbs,3
396257,2939,6,1,9541,Downtown,2
352584,3054,4,1,10661,Suburbs,3
464221,2914,6,4,13617,Downtown,2
382571,3112,3,2,15069,Suburbs,3
372218,2943,6,1,12789,Suburbs,3
406100,2977,6,2,15478,Suburbs,3
392353,2731,4,2.5,9719,Downtown,2
418772,2906,2,3,22056,Downtown,2
380346,3085,6,1,12045,Suburbs,3
396517,2971,7,1.5,12749,Suburbs,3
456890,2971,5,4,13875,Downtown,2
400097,3168,1,1.5,17427,Downtown,2
374656,3009,1,1.5,17483,Downtown,2
299639,3062,1,2.5,16284,Uptown,1
363035,2940,3,4,12826,Uptown,1
299710,2908,1,3.5,11604,Uptown,1
438977,3028,4,3.5,10793,Downtown,2
389649,3021,3,3.5,8419,Suburbs,3
367793,3119,5,2.5,10301,Uptown,1
435975,2761,6,3,18452,Downtown,2
421390,3024,4,3,13477,Downtown,2
432816,3010,3,3.5,17033,Downtown,2
429371,2996,2,3,15367,Downtown,2
369267,2859,3,2,12681,Suburbs,3
297554,2893,2,1.5,23159,Uptown,1
381222,3126,3,1.5,21748,Suburbs,3
433637,2957,6,3.5,12049,Downtown,2
352282,3033,3,3,14345,Uptown,1
376748,3020,3,3.5,13108,Uptown,1
400205,3068,5,4,14788,Uptown,1
357783,2984,3,3.5,14123,Uptown,1
393127,2918,4,2,14610,Downtown,2
405084,2837,5,1,19177,Downtown,2
317078,2921,3,2,13493,Uptown,1
411912,3191,2,4,13573,Suburbs,3
336155,2866,6,2,19341,Uptown,1
403560,3029,2,2.5,12193,Downtown,2
417168,3040,3,3.5,20321,Suburbs,3
369124,2880,7,3.5,16047,Uptown,1
361698,2883,2,2.5,17559,Suburbs,3
444834,3155,4,3.5,17917,Downtown,2
385498,2993,2,2,15318,Downtown,2
320239,3032,3,1.5,19517,Uptown,1
378507,3032,2,3,15205,Suburbs,3
294681,3067,2,2,12465,Uptown,1
404953,2995,4,1.5,15289,Downtown,2
368318,2738,3,3,19956,Suburbs,3
435839,2911,4,3.5,20430,Downtown,2
454944,2937,6,3.5,15463,Suburbs,3
450308,2863,5,3,24676,Downtown,2
396896,2924,4,2.5,16223,Suburbs,3
373793,2906,4,2.5,12729,Suburbs,3
393107,2733,5,1,15429,Downtown,2
383155,3060,4,1.5,19086,Suburbs,3
364211,3030,6,3,5869,Uptown,1
454265,3052,3,3.5,16392,Downtown,2
363234,3037,1,2,8543,Downtown,2
414285,3036,2,2.5,18373,Downtown,2
376711,2910,3,3,18279,Suburbs,3
392974,3085,2,2,15352,Downtown,2
390710,2941,3,2.5,19513,Suburbs,3
362878,2821,1,2.5,17651,Downtown,2
434923,2949,6,3,9255,Downtown,2
411891,2908,6,2,16245,Suburbs,3
411596,3169,2,3.5,17617,Suburbs,3
388048,2937,4,2.5,12786,Downtown,2
440153,3030,4,2.5,16000,Downtown,2
339133,3146,2,3,9949,Uptown,1
358389,3020,5,3.5,4992,Uptown,1
377193,3082,7,3,13455,Uptown,1
385152,3104,2,3.5,9376,Suburbs,3
379631,3025,1,2,13555,Downtown,2
492460,2999,7,4,21687,Downtown,2
366870,2870,4,1.5,14603,Suburbs,3
336680,2844,4,1,8958,Suburbs,3
362193,3318,2,1,15327,Suburbs,3
404254,3021,5,2.5,12191,Suburbs,3
344647,2929,5,2,19926,Uptown,1
416942,3156,6,2,8392,Suburbs,3
461734,3038,7,3,17671,Downtown,2
427518,2967,4,4,9112,Downtown,2
315776,2859,4,1.5,18350,Uptown,1
410072,3047,7,2.5,9118,Suburbs,3
413952,3145,2,3,13310,Downtown,2
430701,3066,6,2.5,9786,Downtown,2
461182,3018,6,4,12290,Downtown,2
406097,2929,6,2,14860,Downtown,2
418725,2915,4,1.5,16337,Downtown,2
404635,2801,3,3,11153,Downtown,2
411795,3067,4,3,11105,Downtown,2
424989,3123,6,2,16218,Downtown,2
478398,3183,7,2.5,21230,Downtown,2
420091,2937,4,3,15216,Downtown,2
403159,2836,7,1.5,9474,Downtown,2
347631,3085,5,2.5,11392,Uptown,1
428013,2896,2,3.5,13793,Downtown,2
473109,2925,5,4,15819,Downtown,2
361086,3080,1,1,12856,Downtown,2
460539,3096,6,3,9539,Downtown,2
427547,3087,7,2.5,14336,Suburbs,3
330873,3137,3,2.5,12634,Uptown,1
431208,2963,7,2.5,16220,Suburbs,3
451181,3053,5,4,14954,Downtown,2
338465,3001,4,1.5,18595,Uptown,1
402815,2879,4,3.5,11072,Suburbs,3
437395,3191,5,2.5,15605,Downtown,2
431840,2998,4,1.5,21241,Downtown,2
414794,2984,7,1.5,8790,Downtown,2
363050,2938,7,2,22400,Uptown,1
440494,2921,6,3.5,13891,Downtown,2
399528,2931,3,1,17127,Downtown,2
433513,2993,3,3,17590,Downtown,2
351999,2994,7,2,13799,Uptown,1
431022,2884,7,3,17255,Suburbs,3
430855,3026,2,3.5,15923,Downtown,2
367650,2966,3,1,8114,Downtown,2
415482,3038,5,3,13540,Suburbs,3
402419,2970,4,1.5,15010,Downtown,2
355311,2947,2,3.5,14435,Uptown,1
348210,2706,3,2,16045,Suburbs,3
404953,3163,6,1.5,6214,Suburbs,3
390196,3057,3,1.5,6292,Downtown,2
434942,2936,4,4,20310,Suburbs,3
359284,2999,2,1,12552,Downtown,2
355503,2983,5,2.5,15620,Uptown,1
440523,3179,4,2,20087,Downtown,2
438693,3059,3,3.5,12972,Downtown,2
440905,2970,3,3,17372,Downtown,2
434599,2917,6,1.5,19918,Downtown,2
394900,2952,2,2,16635,Downtown,2
357498,3106,1,3,12521,Suburbs,3
459781,2959,5,4,15158,Downtown,2
383963,3014,4,1,11144,Downtown,2
358195,2995,6,2.5,11942,Uptown,1
346614,2964,5,1.5,17260,Uptown,1
388073,3022,2,3,11854,Downtown,2
465755,3067,6,3,16085,Downtown,2
460500,3074,5,2.5,27398,Downtown,2
411848,3022,1,3,24569,Suburbs,3
372353,3156,7,1.5,18593,Uptown,1
308418,2905,2,2,11045,Uptown,1
388641,3019,5,3,22179,Uptown,1
315344,2895,1,2,25255,Uptown,1
407326,3028,4,3,8170,Downtown,2
452735,3060,7,3.5,11289,Downtown,2
464680,3130,4,3.5,20938,Downtown,2
431261,3015,7,1.5,17189,Downtown,2
483294,2895,7,4,16627,Downtown,2
408528,3150,5,1,9190,Downtown,2
425426,3140,5,1.5,17426,Downtown,2
421834,2961,6,1.5,15035,Downtown,2
405182,3079,5,1.5,19869,Suburbs,3
433944,2961,4,3,15974,Downtown,2
381216,3047,5,1,5393,Downtown,2
428800,3160,5,4,6120,Suburbs,3
426868,3052,6,1,13665,Downtown,2
363470,3215,3,3,14083,Uptown,1
450582,2978,6,2.5,14913,Downtown,2
461210,2988,7,3.5,12441,Downtown,2
391232,2856,6,1.5,9647,Downtown,2
364205,2807,2,1.5,17068,Downtown,2
442991,2846,6,4,11002,Downtown,2
422790,3013,1,3.5,18622,Downtown,2
377853,2990,2,2,12059,Downtown,2
357403,3048,5,2,11584,Uptown,1
289586,2944,1,1.5,16741,Uptown,1
410788,3005,5,3,8069,Suburbs,3
362487,2893,5,2,4647,Suburbs,3
380927,2789,5,2,10773,Suburbs,3
385822,2929,3,1.5,15981,Downtown,2
377871,2975,4,4,17207,Uptown,1
443924,3155,3,3.5,16500,Downtown,2
354370,2987,5,4,4379,Uptown,1
317732,2948,5,1.5,9283,Uptown,1
463717,3111,7,3.5,12010,Downtown,2
384319,3021,2,1.5,17692,Downtown,2
383540,2994,1,3.5,19288,Suburbs,3
433916,2821,6,4,12839,Suburbs,3
376077,2962,3,2,16858,Suburbs,3
400651,3045,2,3.5,11822,Suburbs,3
449564,3196,6,4,11439,Suburbs,3
348182,2981,2,1.5,11287,Suburbs,3
375109,3011,3,1.5,11250,Downtown,2
414688,3017,4,3,15685,Downtown,2
420627,3144,7,4,15742,Uptown,1
416539,2879,4,2.5,15148,Downtown,2
291521,2816,2,1,17500,Uptown,1
428987,3068,6,2.5,12164,Downtown,2
344797,3100,3,3,15110,Uptown,1
304169,2840,5,1.5,13575,Uptown,1
361069,3126,6,2,22970,Uptown,1
350230,3178,5,1.5,17553,Uptown,1
377931,3091,2,1.5,11244,Downtown,2
457979,2940,6,4,10678,Downtown,2
430608,3051,1,3,21303,Downtown,2
419273,2969,3,3,15747,Downtown,2
296715,2968,2,1.5,17554,Uptown,1
329110,2986,1,3.5,16084,Uptown,1
396633,3028,3,2.5,9751,Downtown,2
435730,2953,6,1.5,22254,Downtown,2
386253,3007,2,3,15450,Suburbs,3
418623,2971,3,2,15609,Downtown,2
407150,2889,2,3.5,11076,Downtown,2
395133,2927,1,2.5,10306,Downtown,2
413520,3169,5,4,18172,Uptown,1
368822,3013,5,3.5,8946,Uptown,1
458837,2933,7,3,21630,Downtown,2
422969,2985,5,2.5,15688,Downtown,2
333741,3070,3,2,11670,Uptown,1
412303,2825,2,4,11217,Downtown,2
458941,3067,7,4,11929,Suburbs,3
426164,2997,5,2.5,18924,Downtown,2
429896,3085,5,1,25800,Downtown,2
402225,3170,6,3,21620,Uptown,1
327358,3026,5,1.5,14184,Uptown,1
513293,3233,6,3.5,24964,Downtown,2
414138,3059,4,3,14028,Suburbs,3
391462,2982,6,1.5,14890,Suburbs,3
398949,3073,4,3,12304,Suburbs,3
347963,2974,1,2.5,12351,Suburbs,3
368747,2985,4,1.5,13049,Suburbs,3
327337,2902,6,1.5,5502,Uptown,1
322038,3061,1,2.5,15587,Uptown,1
347625,3053,2,2.5,17196,Uptown,1
412318,3001,4,1,15320,Downtown,2
405018,3042,2,3.5,15834,Downtown,2
401620,3180,1,3.5,5982,Downtown,2
474687,3337,3,3.5,11711,Downtown,2
325037,3078,4,2,11954,Uptown,1
433619,3043,5,2.5,21748,Downtown,2
312777,2889,3,2,17840,Uptown,1
436320,3014,1,4,14987,Downtown,2
461672,2921,7,3,14644,Downtown,2
409424,2995,5,3.5,9235,Suburbs,3
425822,3060,6,1,17972,Downtown,2
377224,2902,6,1.5,15154,Suburbs,3
367387,3068,3,3.5,11613,Uptown,1
452735,2965,4,4,15280,Downtown,2
393197,2922,6,1,14683,Downtown,2
420228,2979,4,3.5,16534,Suburbs,3
410700,3035,4,3.5,8892,Suburbs,3
383278,3000,4,1.5,20535,Suburbs,3
387104,2875,4,2.5,14077,Suburbs,3
349377,2904,1,2.5,9718,Suburbs,3
365316,3023,7,1.5,14719,Uptown,1
353611,2854,4,1,16343,Suburbs,3
371413,3023,1,2,18888,Suburbs,3
390639,2838,7,3,20763,Uptown,1
343152,3053,4,2,13034,Uptown,1
433339,3110,4,4,11204,Downtown,2
413626,3115,7,1.5,16551,Suburbs,3
366618,2977,2,1.5,18887,Downtown,2
378643,2952,2,3.5,15032,Suburbs,3
346480,2853,2,1,7254,Downtown,2
460715,3192,5,3.5,13598,Downtown,2
359017,3149,6,1,19339,Uptown,1
423149,2881,3,3,12606,Downtown,2
368399,2983,5,1,15517,Suburbs,3
381091,2908,3,2,14122,Downtown,2
431318,3056,1,3.5,22962,Downtown,2
401840,2877,3,4,8900,Downtown,2
389823,2909,5,1.5,9182,Downtown,2
365199,2936,1,1,16515,Downtown,2
337098,2904,1,2,17458,Suburbs,3
462259,3081,3,3.5,20888,Downtown,2
454966,3165,7,2,9498,Downtown,2
386035,3005,3,1.5,16883,Downtown,2
411573,3026,3,1.5,17360,Downtown,2
491424,3004,7,4,25763,Downtown,2
425844,2999,6,3,22132,Suburbs,3
402408,2904,6,1,15122,Downtown,2
420668,3047,4,4,9546,Suburbs,3
398106,3049,6,2,10881,Suburbs,3
347615,3085,2,1.5,10472,Suburbs,3
432950,2906,5,3.5,12123,Downtown,2
393103,2775,1,3,23445,Suburbs,3
439311,2935,7,3.5,20177,Suburbs,3
363686,3039,6,2,15350,Uptown,1
412068,3081,6,1.5,16189,Downtown,2
408819,3147,3,2,24410,Suburbs,3
381998,3044,1,3.5,13018,Suburbs,3
361599,3049,2,2,14843,Suburbs,3
429072,2820,5,3.5,19239,Downtown,2
373741,2875,2,1.5,16359,Downtown,2
290964,3012,2,1,12598,Uptown,1
433463,2823,5,3.5,13144,Downtown,2
385600,3073,3,2.5,12127,Suburbs,3
388352,2955,3,3.5,9568,Suburbs,3
380319,2860,6,1.5,15926,Suburbs,3
334290,2876,3,3.5,14724,Uptown,1
436997,3060,5,1.5,18305,Downtown,2
374092,2924,4,3.5,21124,Uptown,1
341058,3005,6,2,12984,Uptown,1
418424,3027,7,2,16210,Suburbs,3
444310,2982,5,3,14246,Downtown,2
388095,2933,2,2,17670,Downtown,2
420585,2960,6,1,15635,Downtown,2
400797,3143,3,2.5,7874,Downtown,2
431779,3072,4,2,21240,Downtown,2
373399,2912,2,3,7230,Suburbs,3
331148,3027,4,3,9457,Uptown,1
382482,2839,2,4,11082,Suburbs,3
374259,2938,5,3.5,15358,Uptown,1
447217,3175,6,1,17733,Downtown,2
419855,3023,6,3,14548,Suburbs,3
337604,2997,2,1.5,11296,Suburbs,3
472931,3037,5,3.5,15337,Downtown,2
406064,3001,5,2,18148,Suburbs,3
363780,3011,4,3.5,14868,Uptown,1
443859,3161,5,2,13967,Downtown,2
352605,2890,1,2,18755,Suburbs,3
438237,2978,6,3.5,14521,Suburbs,3
436326,2902,3,4,21377,Downtown,2
357691,3163,3,3.5,14579,Uptown,1
352012,2916,4,3,24599,Uptown,1
316513,2891,4,1.5,11800,Uptown,1
426247,3131,6,1,20079,Downtown,2
383689,2960,3,3,15940,Suburbs,3
380700,3089,3,1,19531,Downtown,2
380724,3087,6,1,16088,Uptown,1
379953,2881,5,2.5,15402,Suburbs,3
367049,2984,6,3,15609,Uptown,1
361601,2929,3,3.5,17467,Uptown,1
423708,3097,3,2.5,15364,Downtown,2
381586,2992,5,3.5,18129,Uptown,1
400300,2877,3,2,13341,Downtown,2
316380,2949,1,2.5,15114,Uptown,1
423196,3064,4,3,12009,Downtown,2
357685,2947,2,1,14949,Downtown,2
360644,2999,1,1.5,8954,Downtown,2
391395,3106,6,1.5,5366,Suburbs,3
447266,3010,6,3,9816,Downtown,2
422808,3093,5,1,24040,Downtown,2
394175,3000,4,1.5,25573,Suburbs,3
397199,3029,7,1,9905,Suburbs,3
374020,2961,3,1.5,15702,Downtown,2
370139,2920,4,1,19726,Suburbs,3
371849,3016,1,3,12090,Suburbs,3
318978,3083,3,2,13232,Uptown,1
286073,2836,2,1.5,14282,Uptown,1
291286,2936,4,1.5,9475,Uptown,1
365122,3008,6,2,17745,Uptown,1
465017,3151,6,3.5,19759,Downtown,2
418976,3126,2,3,21365,Suburbs,3
336473,2885,4,2.5,17857,Uptown,1
433058,2884,5,4,14491,Suburbs,3
409127,3045,3,3.5,16774,Suburbs,3
440414,2923,6,3.5,22508,Suburbs,3
302663,2766,3,1.5,11136,Uptown,1
380711,3050,1,2,15330,Downtown,2
378361,2980,5,2,13300,Suburbs,3
440244,3078,5,2,22176,Downtown,2
369021,3002,3,2,15264,Suburbs,3
430839,3068,4,2.5,17224,Downtown,2
300895,2726,1,3,8743,Uptown,1
453842,2990,5,3.5,21164,Downtown,2
354105,2912,1,1.5,17587,Suburbs,3
379100,3073,4,1,11402,Suburbs,3
348649,2886,6,2.5,10437,Uptown,1
421975,3078,3,2.5,17024,Downtown,2
472975,2905,5,3.5,19106,Downtown,2
366095,3027,4,4,14675,Uptown,1
410754,2984,3,3.5,10080,Downtown,2
332686,2921,5,2,9078,Uptown,1
330390,3018,3,2.5,16788,Uptown,1
378471,3067,3,1,15985,Downtown,2
327608,2868,1,4,15812,Uptown,1
416070,2877,5,2,17321,Downtown,2
279549,2855,1,1.5,17576,Uptown,1
358338,3059,3,1.5,13031,Suburbs,3
407582,2813,5,2,12796,Downtown,2
327826,2795,3,1.5,19998,Uptown,1
395838,2992,2,2.5,16231,Downtown,2
390587,3040,6,1.5,20108,Suburbs,3
373783,2985,2,2.5,9001,Downtown,2
433568,2995,4,3.5,17762,Suburbs,3
382819,2895,2,3.5,8539,Downtown,2
356350,2975,5,1,7896,Suburbs,3
437742,2888,4,4,8460,Downtown,2
409926,2749,2,3,18402,Downtown,2
442279,2889,5,3,11498,Downtown,2
389766,2921,3,1.5,18699,Downtown,2
354319,2738,2,1.5,11023,Downtown,2
391946,2971,3,2,18776,Downtown,2
377040,2887,4,1.5,6397,Downtown,2
434867,3003,4,3,16195,Downtown,2
343447,2903,7,1.5,17354,Uptown,1
398166,2967,4,2,13717,Downtown,2
424550,2973,6,2.5,12199,Downtown,2
351036,3028,2,3.5,20996,Uptown,1
417471,2901,6,1,20795,Downtown,2
406792,2721,5,2,18678,Downtown,2
380205,2997,2,3,7148,Downtown,2
448144,3155,6,1.5,17056,Downtown,2
361371,2977,5,3,14127,Uptown,1
379861,3008,3,2.5,15977,Suburbs,3
475946,3088,6,4,13216,Downtown,2
437435,2987,6,3.5,20819,Suburbs,3
328804,3025,2,2,19503,Uptown,1
435956,2886,6,3.5,15001,Suburbs,3
387783,2800,1,4,20532,Suburbs,3
415585,3027,2,3,11701,Downtown,2
381093,2933,3,2.5,9588,Downtown,2
399448,2935,6,1.5,8657,Suburbs,3
463499,2995,5,3.5,15350,Downtown,2
429409,3040,6,2.5,10291,Suburbs,3
400830,2706,4,3,17651,Downtown,2
391566,3210,1,2.5,13986,Downtown,2
445055,3070,7,2,20872,Downtown,2
413536,3132,3,3,9582,Downtown,2
334076,3023,5,2.5,8270,Uptown,1
415742,3171,3,2,19436,Downtown,2
350012,2952,6,3,6321,Uptown,1
295601,2959,3,1,16413,Uptown,1
422042,2950,4,3,15335,Downtown,2
383059,2907,5,1.5,19246,Downtown,2
391690,3033,4,1,18818,Downtown,2
360191,3056,2,1.5,12510,Downtown,2
317233,2988,3,1.5,15312,Uptown,1
445207,3014,4,3.5,21677,Downtown,2
332697,3266,2,1.5,14948,Uptown,1
375646,3135,4,3.5,18191,Uptown,1
383639,3172,3,1,13967,Downtown,2
350669,3036,4,2,13965,Uptown,1
384534,2992,6,3,16891,Uptown,1
351519,3036,4,2.5,16371,Uptown,1
412443,2993,4,2.5,12111,Downtown,2
377821,2877,5,3.5,18430,Uptown,1
462927,3079,6,3.5,18904,Suburbs,3
392492,2981,3,1.5,17574,Downtown,2
371215,2922,2,1,12891,Downtown,2
413856,3074,4,2,10282,Downtown,2
421298,3003,6,2.5,15110,Downtown,2
416305,2976,4,4,11004,Suburbs,3
458141,3129,5,4,15846,Suburbs,3
365645,2854,4,2,12962,Suburbs,3
386946,3040,4,2,14449,Suburbs,3
306279,2932,1,3.5,16618,Uptown,1
331846,3003,4,2,16306,Uptown,1
391963,3026,4,1,21240,Downtown,2
406498,2973,1,3.5,14115,Downtown,2
322755,2903,2,2.5,13575,Uptown,1
364384,2842,2,1,11452,Downtown,2
405201,2992,6,2.5,9282,Suburbs,3
387196,3044,6,1.5,18313,Suburbs,3
425900,2944,4,3,11840,Downtown,2
486089,3045,6,4,23538,Downtown,2
394611,2986,4,3,10883,Downtown,2
380790,2983,1,2.5,13641,Downtown,2
369782,2971,2,3.5,10246,Suburbs,3
385095,2893,1,2,14127,Downtown,2
351802,3095,3,1,18229,Suburbs,3
396396,3095,2,3,12914,Suburbs,3
430382,2917,4,2.5,20044,Downtown,2
333799,3108,1,3,15113,Uptown,1
381492,3075,7,3,16295,Uptown,1
375214,2990,5,4,14386,Uptown,1
391686,2937,5,1,15344,Downtown,2
436327,3008,2,4,15563,Downtown,2
387965,3036,3,2.5,16726,Suburbs,3
318746,2896,2,2,16280,Uptown,1
371857,3027,2,2,16122,Suburbs,3
376099,3127,1,1.5,13514,Downtown,2
363200,2967,6,2.5,14808,Uptown,1
335765,2889,3,3,11816,Uptown,1
